Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message
33.46391,,,,,-0.01171875,0.4609375,-1.08203125,-0.000156526,-1.179036958,12.1362748,2.023266063,13543,0,24.55491294,0.22198319,0.904027601,5.31137946,0.048016336,0.62109375,
33.502375,,,,,0.146484375,-0.1171875,-1.029296875,,,12.14041657,1.898905154,12866,0,23.05349958,,0.914808407,,,0.626953125,
33.54649,,,,,-0.40625,-0.19921875,-0.89453125,,,12.14506152,1.770104244,12405,0,21.49802494,,0.945829601,,,0.630859375,
33.57432,,,,,0.08203125,0.28515625,-1.1640625,-0.00010353,-1.073717971,12.14787282,1.69087285,11876,0,20.54050834,0.128751995,0.626819904,8.339427856,0.052273194,0.6484375,
33.60097,,,,,-0.173828125,-0.359375,-0.765625,,,12.15010938,1.630215223,11539,0,19.80729327,,0.63161661,,,0.66015625,
33.627455,,,,,0.072265625,-0.025390625,-1.07421875,,,12.15167906,1.580869709,11357,0,19.21022134,,0.640938255,,,0.66015625,
33.69471,,,,,-0.07421875,-0.29296875,-0.92578125,,,12.15433482,1.518347902,11221,0,18.45450878,,0.659203187,,,0.65625,
33.74897,,,,,0.00390625,-0.052734375,-0.94921875,-0.000724247,-0.894920166,12.15102279,1.637027616,11231,0,19.89155988,0.851766034,4.282047459,1.050664302,0.044989944,0.658203125,
33.77986,,,,,0.078125,-0.595703125,-0.82421875,,,12.14390555,1.871992555,11910,0,22.73330077,,3.973509832,,,0.681640625,
33.80647,,,,,-0.11328125,0.0234375,-1.091796875,,,12.13864944,2.045343709,12742,0,24.82771027,,3.89231898,,,0.689453125,
33.85268,,,,,-0.17578125,-0.1953125,-0.8125,,,12.13153382,2.301140453,12987,0,27.91636322,,3.528412846,,,0.703125,
33.887815,,,,,0,-0.33984375,-0.72265625,-0.002292052,-0.832336207,12.12753275,2.434149859,13602,0,29.52023213,3.264891396,11.05984323,0.254935343,0.028195449,0.705078125,
33.917505,,,,,0.228515625,-0.173828125,-1.1171875,,,12.12589049,2.48436839,14013,0,30.12517903,,11.1651795,,,0.6953125,
33.94665,,,,,0.375,0.072265625,-1.3046875,,,12.12519944,2.479425019,14155,0,30.06352285,,11.30133748,,,0.689453125,
33.978705,,,,,0.177734375,-0.384765625,-0.8828125,,,12.12607545,2.470081756,14167,0,29.95239775,,11.35238143,,,0.685546875,
34.006235,,,,,0.23828125,-0.06640625,-1.13671875,,,12.12643022,2.459119457,14126,0,29.82034051,,11.36986908,,,0.677734375,
34.055865,,,,,0.072265625,0.017578125,-1.1796875,-0.000599648,-0.96936423,12.12566403,2.468137387,14126,0,29.92780474,0.887011298,2.963836826,1.09284316,0.032390088,0.66796875,
34.08672,,,,,-0.013671875,0.138671875,-1.154296875,,,12.12399195,2.52438708,14194,0,30.60564863,,2.912200334,,,0.662109375,
34.119,,,,,0.0703125,-0.26953125,-0.900390625,,,12.12074757,2.636763049,14424,0,31.95953931,,2.834015589,,,0.65625,
34.14941,,,,,-0.28125,0.0859375,-0.73046875,,,12.11715824,2.751515449,14709,0,33.3405481,,2.770277721,,,0.658203125,
34.18505,,,,,-0.11328125,0.109375,-0.9609375,-0.000997306,-1.039004586,12.11368346,2.868621245,14968,0,34.74956972,1.563248842,4.498613521,0.664644398,0.029899783,0.66015625,
34.23349,,,,,-0.046875,-0.123046875,-0.92578125,,,12.10952089,2.998203459,15011,0,36.3068074,,4.318007301,,,0.658203125,
34.274155,,,,,-0.095703125,0.013671875,-0.890625,,,12.10808343,3.032329749,15356,0,36.71570157,,4.368130192,,,0.6484375,
34.30708,,,,,0.03125,-0.013671875,-1.078125,,,12.1094363,2.988082058,15463,0,36.18398933,,4.463070486,,,0.646484375,
34.339795,,,,,0.0703125,-0.314453125,-0.9140625,0.000132556,-1.140919176,12.11308439,2.862893336,15290,0,34.67846858,0.212249991,0.612051223,5.375355591,0.03289993,0.642578125,
34.372455,,,,,-0.0703125,-0.171875,-0.80078125,,,12.11769424,2.72285962,14985,0,32.99478035,,0.630420221,,,0.642578125,
34.415895,,,,,0.08203125,-0.021484375,-1.126953125,,,12.12292841,2.544836362,14739,0,30.85086903,,0.663160944,,,0.654296875,
34.452725,,,,,-0.201171875,0.041015625,-0.72265625,,,12.12572769,2.439031504,14303,0,29.57503183,,0.671324682,,,0.65234375,
34.48899,,,,,0.15625,-0.24609375,-0.953125,0.000579852,-1.181265685,12.12743285,2.40729392,14045,0,29.19429536,0.852832846,2.921231138,1.385108102,0.040462209,0.640625,
34.54482,,,,,-0.0078125,0.0625,-1.1015625,,,12.12459446,2.482962182,14018,0,30.10490952,,2.827436839,,,0.634765625,
34.57663,,,,,0.03125,0.126953125,-1.080078125,,,12.12165825,2.593739732,14300,0,31.44042662,,2.76172851,,,0.630859375,
34.607935,,,,,-0.125,0.033203125,-0.958984375,,,12.11966408,2.666135729,14627,0,32.31266942,,2.748695878,,,0.634765625,
34.639815,,,,,0.0625,-0.228515625,-0.771484375,0.001039592,-1.125413345,12.11812272,2.717930819,14796,0,32.93621921,1.610764576,4.890557006,0.698682701,0.034169476,0.638671875,
34.67216,,,,,-0.16015625,-0.0390625,-0.927734375,,,12.11720885,2.74591226,14898,0,33.27279234,,4.874395887,,,0.640625,
34.712995,,,,,0.0625,-0.2265625,-0.916015625,,,12.11676986,2.768265281,14930,0,33.54243333,,4.845543686,,,0.642578125,
34.73991,,,,,-0.046875,-0.123046875,-0.83203125,,,12.11668961,2.774893146,14972,0,33.62251893,,4.84782344,,,0.646484375,
34.770915,,,,,-0.1875,-0.0546875,-0.806640625,,-1.104359653,12.11635526,2.784066093,14996,0,33.73273385,,4.839595382,,0.032738516,0.65625,
34.807865,,,,,-0.041015625,-0.0234375,-0.908203125,-0.000120806,,12.11611949,2.790348881,14983,0,33.80820045,0.189541473,0.560637568,5.826480274,0.032665437,0.65625,
34.8468,,,,,-0.22265625,0.017578125,-0.8671875,,,12.11640264,2.798000166,15000,0,33.90169661,,0.559745577,,,0.65625,
34.87535,,,,,-0.0625,0.447265625,-1.31640625,,,12.11614959,2.804373846,15016,0,33.97821304,,0.559067548,,,0.6640625,
34.913645,,,,,0.17578125,-0.087890625,-1.01953125,,,12.11594651,2.81362136,15023,0,34.08968591,,0.557512782,,,0.666015625,
34.946835,,,,,0.2578125,-0.087890625,-1.150390625,-0.000447668,-1.095221714,12.1159558,2.814945533,15028,0,34.10575565,0.704518791,2.065688847,1.554567072,0.032112519,0.666015625,
34.97655,,,,,0.125,-0.357421875,-0.822265625,,,12.11607333,2.818855133,15027,0,34.15345551,,2.06269682,,,0.66796875,
35.00784,,,,,-0.1328125,-0.109375,-0.88671875,,,12.11577147,2.817532758,15031,0,34.136583,,2.064169368,,,0.6640625,
35.04491,,,,,0.072265625,0.12890625,-1.140625,,,12.11559324,2.815485342,15026,0,34.11127517,,2.06504225,,,0.666015625,
35.079525,,,,,-0.0859375,0.1484375,-0.982421875,-0.00064902,-1.103173995,12.1165187,2.790131854,14990,0,33.80668479,1.018830649,3.013695828,1.082784461,0.03263183,0.6640625,
35.116775,,,,,-0.1328125,0.197265625,-1.041015625,,,12.11939721,2.707897127,14864,0,32.81808088,,3.078216013,,,0.66796875,
35.1473,,,,,-0.0078125,-0.177734375,-0.970703125,,,12.12289276,2.596028687,14595,0,31.47137736,,3.151942608,,,0.669921875,
35.184565,,,,,-0.23828125,0.123046875,-0.8671875,,,12.12827862,2.439253205,14293,0,29.58394251,,3.283552346,,,0.66796875,
35.2149,,,,,0.0625,0,-0.978515625,,,12.13258955,2.295149218,13851,0,27.84610341,,3.380585466,,,0.658203125,
35.249765,,,,,-0.11328125,-0.1953125,-0.85546875,-0.000491198,-1.107218209,12.13804027,2.139603467,13428,0,25.97059305,0.690692223,2.659516561,1.603055851,0.042633536,0.654296875,
35.27857,,,,,0.0078125,-0.345703125,-0.875,,,12.14168776,2.028920533,12991,0,24.6345196,,2.712520728,,,0.654296875,
35.305925,,,,,0.103515625,-0.41015625,-0.75,,,12.14522324,1.92105355,12612,0,23.33162422,,2.780480985,,,0.66015625,
35.34809,,,,,0.048828125,0.10546875,-1.146484375,,,12.14980745,1.797971123,12375,0,21.84500296,,2.913906022,,,0.666015625,
35.390575,,,,,-0.046875,0.15234375,-1.01953125,0.000613668,-1.040221635,12.15282946,1.706294555,12119,0,20.73630674,0.778818015,3.755818355,1.335641467,0.050164267,0.67578125,
35.450985,,,,,-0.0859375,-0.0625,-0.951171875,,,12.15590304,1.620795091,11887,0,19.70222798,,3.877157604,,,0.689453125,
35.48746,,,,,0.0703125,-0.068359375,-0.96484375,,,12.15712489,1.578648129,11587,0,19.19182246,,3.879912115,,,0.6875,
35.51583,,,,,0.1875,-0.2578125,-0.978515625,,-0.882920336,12.1575427,1.569314948,11326,0,19.07901349,,3.815047693,,0.046277043,0.68359375,
35.5487,,,,,0.0625,-0.119140625,-1.02734375,9.14667E-05,,12.15622249,1.606056759,11301,0,19.52358329,0.108248233,0.554448595,8.156441073,0.045223273,0.68359375,
35.576365,,,,,0.03515625,0.0234375,-0.97265625,,,12.15416076,1.685249738,11455,0,20.48279624,,0.535647903,,,0.671875,
35.609325,,,,,0.125,-0.423828125,-0.890625,,,12.15127582,1.778144727,11741,0,21.60672703,,0.520469578,,,0.67578125,
35.644695,,,,,0.0703125,0.64453125,-1.361328125,,,12.14737072,1.90530096,11993,0,23.1443971,,0.49632631,,,0.69140625,
35.67643,,,,,-0.009765625,-0.1875,-0.88671875,-0.00036371,-0.797910677,12.14442481,2.001483427,12346,0,24.30686499,0.470229308,1.934553504,1.696854414,0.032826557,0.6953125,
35.70304,,,,,0.3203125,-0.0625,-1.23046875,,,12.14216593,2.070186533,12688,0,25.13654839,,1.922454372,,,0.701171875,
35.73538,,,,,-0.39453125,0.560546875,-1.130859375,,,12.14038399,2.132070725,12932,0,25.8841573,,1.902875211,,,0.708984375,
35.770835,,,,,-0.09375,-0.28515625,-0.916015625,,,12.13881349,2.185067455,13090,0,26.52412629,,1.879722962,,,0.7109375,
35.809405,,,,,0.025390625,-0.08203125,-0.943359375,,,12.13929118,2.159597856,13162,0,26.2159872,,1.912171981,,,0.708984375,
35.836265,,,,,0.0546875,0.53125,-1.19921875,0.000521799,-0.798119267,12.14131001,2.093394047,13056,0,25.41654609,0.713434288,2.806967893,1.118700461,0.031401563,0.708984375,
35.8647,,,,,0.08203125,-0.166015625,-0.9765625,,,12.1450062,1.995917503,12799,0,24.24043044,,2.885239694,,,0.720703125,
35.89669,,,,,-0.0625,0.037109375,-1.166015625,,,12.14859507,1.892990568,12517,0,22.99717587,,2.974229434,,,0.71875,
35.92951,,,,,0.16015625,0.08203125,-0.974609375,,,12.1514988,1.810530071,12255,0,22.00065398,,3.043736794,,,0.71875,
35.9589,,,,,0.14453125,-0.013671875,-1.21484375,,,12.15351091,1.753309403,12030,0,21.30886495,,3.084852615,,,0.71875,
35.99568,,,,,0.05078125,0.228515625,-1.1640625,0.00087033,-0.798201367,12.15475511,1.738169244,11890,0,21.12702151,1.08362938,5.129115715,0.736599968,0.037781065,0.724609375,
36.05382,,,,,0.2109375,0.044921875,-1.1875,,,12.1525558,1.81756641,11898,0,22.08807722,,4.90947292,,,0.7265625,
36.096125,,,,,0.171875,-0.470703125,-0.96875,,,12.14867953,1.941823436,12135,0,23.59059062,,4.688350427,,,0.740234375,
36.136575,,,,,-0.109375,0.001953125,-1.037109375,0.00070734,-0.812387606,12.14377687,2.086938908,12515,0,25.34332045,0.927052808,3.657976903,0.876312114,0.032055295,0.74609375,
36.178375,,,,,-0.0234375,-0.3515625,-0.93359375,,,12.14078994,2.193155761,12942,0,26.6266434,,3.600390507,,,0.748046875,
36.233605,,,,,0.15234375,0,-1.154296875,,,12.13868814,2.232897455,13162,0,27.10444585,,3.596934925,,,0.74609375,
36.262895,,,,,-0.119140625,0.158203125,-1.025390625,,-0.81810081,12.14030506,2.189986291,13288,0,26.58710166,,3.702096057,,0.03077059,0.736328125,
36.28967,,,,,0.21875,0.189453125,-1.2109375,0.001012659,,12.14297662,2.124881752,13114,0,25.80238943,1.390653108,5.389629173,0.588285321,0.031706397,0.73046875,
36.31736,,,,,0,-0.119140625,-0.92578125,,,12.14511527,2.07193421,12941,0,25.16387981,,5.453495369,,,0.728515625,
36.346095,,,,,0.009765625,0.265625,-1.021484375,,,12.1466405,2.042563016,12824,0,24.81027865,,5.481260109,,,0.734375,
36.379975,,,,,-0.25,-0.20703125,-0.64453125,,,12.14557873,2.081603238,12800,0,25.28227601,,5.368793926,,,0.73828125,
36.409505,,,,,0.04296875,0.51171875,-1.20703125,,-0.852786161,12.14300299,2.158287568,12935,0,26.2080924,,5.233934279,,0.03253904,0.74609375,
36.439055,,,,,0.11328125,0.337890625,-1.109375,-0.000465122,,12.13973933,2.250531184,13242,0,27.32086193,0.644976847,2.360748532,1.322196549,0.031213736,0.75390625,
36.470485,,,,,-0.13671875,0.02734375,-0.87109375,,,12.13470067,2.401190195,13540,0,29.13772428,,2.263302976,,,0.76171875,
36.49789,,,,,0.017578125,-0.24609375,-0.826171875,,,12.13139832,2.500209839,13917,0,30.33104145,,2.234909393,,,0.7578125,
36.54651,,,,,-0.2109375,-0.068359375,-0.71484375,,,12.12615406,2.669039288,13998,0,32.3651816,,2.106675066,,,0.75390625,
36.577095,,,,,0.005859375,-0.111328125,-0.96875,-0.000447952,-0.906982357,12.12311273,2.759163199,14547,0,33.4496465,0.682412779,2.040119553,1.329081731,0.027114856,0.751953125,
36.60754,,,,,-0.0078125,0.146484375,-1.19921875,,,12.12063889,2.83075464,14898,0,34.31055477,,2.036829195,,,0.7578125,
36.635105,,,,,0.037109375,0.173828125,-1.130859375,,,12.11856799,2.891401475,15125,0,35.03964535,,2.024915402,,,0.748046875,
36.68718,,,,,-0.20703125,0.015625,-0.94140625,,,12.11613735,2.958555686,15153,0,35.84626706,,1.983023117,,,0.732421875,
36.713675,,,,,0.083984375,0.07421875,-1.109375,,-1.013681195,12.11614839,2.942993638,15285,0,35.65774763,,2.010856192,,0.028428077,0.71875,
36.742085,,,,,-0.0859375,-0.1328125,-0.875,0.000375014,,12.1187184,2.849802488,15150,0,34.53595384,0.594974927,1.722769639,1.703737668,0.029351475,0.712890625,
36.77239,,,,,-0.041015625,-0.087890625,-0.833984375,,,12.1221532,2.742993626,14929,0,33.25098895,,1.763193717,,,0.7109375,
36.8107,,,,,-0.291015625,0.099609375,-0.90234375,,,12.12810134,2.575307597,14646,0,31.23359152,,1.84144895,,,0.708984375,
36.854005,,,,,0.3125,-0.333984375,-0.943359375,,,12.13360295,2.425856424,14405,0,29.43437865,,1.921850239,,,0.69921875,
36.88283,,,,,-0.158203125,-0.02734375,-0.931640625,0.000732542,-1.066888921,12.1357688,2.354831658,13921,0,28.57769257,1.067937704,3.736962674,0.999017936,0.037332927,0.689453125,
36.91346,,,,,-0.048828125,0.0234375,-0.97265625,,,12.1368196,2.299634249,13675,0,27.91024602,,3.758519468,,,0.681640625,
36.941935,,,,,-0.11328125,0.025390625,-0.986328125,,,12.13597348,2.339221019,13621,0,28.38872426,,3.680691219,,,0.681640625,
36.97773,,,,,-0.03125,-0.00390625,-1.01953125,,,12.13311921,2.457008753,13736,0,29.81118011,,3.534664931,,,0.677734375,
37.0158,,,,,0.15625,-0.1484375,-1.111328125,,-1.051106556,12.12811415,2.613044721,13994,0,31.69130466,,3.387482298,,0.033167033,0.6640625,
37.05418,,,,,-0.150390625,0.078125,-0.97265625,-0.001048966,,12.12394712,2.766098306,14365,0,33.53602959,1.577962739,4.705275962,0.666116208,0.031342606,0.658203125,
37.083455,,,,,-0.0859375,0.279296875,-1.123046875,,,12.12006511,2.874188664,14832,0,34.83535375,,4.677003945,,,0.6640625,
37.114135,,,,,0.103515625,-0.216796875,-1.009765625,,,12.11694836,2.965973518,15182,0,35.93854796,,4.640372645,,,0.654296875,
37.146625,,,,,0.25,0.00390625,-1.0078125,,,12.11391405,3.052510279,15403,0,36.97784716,,4.575695809,,,0.6484375,
37.181675,,,,,0,-0.189453125,-0.998046875,-0.002619042,-1.042953817,12.11124833,3.117935669,15590,0,37.76209316,4.275727153,11.3228023,0.243924315,0.027619068,0.640625,
37.21641,,,,,-0.017578125,-0.14453125,-0.9140625,,,12.10958963,3.165474476,15721,0,38.33259691,,11.24793376,,,0.630859375,
37.267075,,,,,-0.0078125,-0.1953125,-0.853515625,,,12.1087783,3.192915375,15773,0,38.66230442,,11.18902838,,,0.62109375,
37.3318,,,,,0.048828125,-0.23828125,-0.939453125,,,12.10878614,3.191968169,15870,0,38.65085992,,11.26135689,,,0.611328125,
37.36585,,,,,-0.013671875,0.1015625,-1.048828125,-0.001455435,-1.174064823,12.11235413,3.069037093,15693,0,37.17326411,2.391787668,6.434161016,0.490873349,0.031583582,0.603515625,
37.399615,,,,,0.04296875,-0.123046875,-0.88671875,,,12.11793772,2.891320843,15252,0,35.03684591,,6.634705066,,,0.607421875,
37.430685,,,,,0.22265625,-0.4296875,-0.85546875,,,12.12239693,2.744436506,14822,0,33.26914869,,6.790069446,,,0.6171875,
37.46054,,,,,-0.0625,-0.08203125,-0.810546875,,-1.20527449,12.12674322,2.601621939,14441,0,31.54920121,,6.976611692,,0.038203011,0.62890625,
37.488945,,,,,-0.125,0.10546875,-1.06640625,-0.000238906,,12.13020058,2.485895455,14123,0,30.15441049,0.353338222,1.171762991,3.411107021,0.03997009,0.625,
37.521125,,,,,0.09375,-0.103515625,-0.83203125,,,12.13375529,2.375715856,13849,0,28.82635483,,1.201982918,,,0.619140625,
37.554775,,,,,-0.03125,-0.0703125,-1.033203125,,,12.13850394,2.261429861,13580,0,27.45037528,,1.237715426,,,0.623046875,
37.588335,,,,,-0.0625,-0.158203125,-0.9296875,,,12.1431903,2.128079187,13235,0,25.84167054,,1.28135599,,,0.625,
37.615615,,,,,-0.16796875,-0.27734375,-0.650390625,0.000220528,-1.156262898,12.14803329,1.981907732,12792,0,24.0762811,0.295410005,1.226975228,3.914095255,0.048024979,0.625,
37.65178,,,,,0.2734375,0.0703125,-1.1328125,,,12.15520092,1.778937982,12363,0,21.6233486,,1.320373627,,,0.638671875,
37.69349,,,,,0.025390625,-0.123046875,-0.908203125,,,12.16272636,1.549677254,11397,0,18.84830039,,1.396406276,,,0.6484375,
37.72276,,,,,0.130859375,-0.21875,-0.91796875,,,12.16774106,1.399702141,11000,0,17.03121321,,1.491536452,,,0.6484375,
37.755975,,,,,0.009765625,-0.330078125,-0.69140625,,,12.17268192,1.261171043,10448,0,15.35183396,,1.571629439,,,0.642578125,
37.78896,,,,,-0.240234375,-0.06640625,-0.8203125,0.001148351,-1.010987482,12.17736334,1.13031043,9966,0,13.7642008,1.198490109,8.707298934,0.843550959,0.073450504,0.654296875,
37.818765,,,,,0.09375,0.21484375,-1.2890625,,,12.1809038,1.035427444,9467,0,12.61244209,,9.026305957,,,0.673828125,
37.84831,,,,,0.228515625,0.21484375,-1.2109375,,,12.18358428,0.953211786,9053,0,11.61353613,,9.374343646,,,0.732421875,
37.88471,,,,,0.615234375,-0.34375,-1.35546875,,,12.18983629,0.774779265,8880,0,9.444432402,,11.30622173,,,0.796875,
37.91882,,,,,0.0703125,-0.44140625,-0.765625,,-0.794571014,12.19457189,0.647745771,7203,0,7.898982367,,10.96597851,,0.100591567,0.876953125,
37.94711,,,,,0.3828125,-0.140625,-1.1015625,0.000489224,,12.19787045,0.55103843,7174,0,6.721495378,0.367552814,5.468319071,2.161787325,0.118213429,0.90625,
37.979415,,,,,0.25,-0.197265625,-1.125,,,12.20051704,0.463297955,6757,0,5.652474597,,6.124248985,,,0.90234375,
38.01639,,,,,0.30078125,-0.5546875,-0.841796875,,,12.20393719,0.383272817,6317,0,4.677437392,,6.91858486,,,0.890625,
38.04623,,,,,-0.025390625,-0.1640625,-0.8671875,,,12.20615311,0.331372018,5804,0,4.044777587,,7.351344011,,,0.896484375,
38.07645,,,,,0.103515625,-0.400390625,-0.841796875,0.000872911,-0.546108525,12.20388146,0.412902674,5486,0,5.039015294,0.501485149,9.952046573,1.088982447,0.10837604,0.892578125,
38.113405,,,,,-0.025390625,-0.109375,-0.9609375,,,12.19834037,0.588500332,4572,0,7.178727361,,5.821727568,,,0.896484375,
38.15177,,,,,0.017578125,-0.044921875,-1.044921875,,,12.19054518,0.84062005,6009,0,10.2476167,,5.360529573,,,0.890625,
38.181005,,,,,0.09375,0.052734375,-1.10546875,,,12.18281943,1.086692524,7555,0,13.23897879,,5.216536175,,,0.927734375,
38.21043,,,,,-0.40625,0.45703125,-1.017578125,,-0.454159509,12.17414918,1.341892206,8866,0,16.33639589,,4.960930985,,0.027800472,0.978515625,
38.246445,,,,,0.0625,0.041015625,-1.158203125,0.001083406,,12.16478466,1.635004206,9951,0,19.88947408,1.128958213,5.676159202,0.402281948,0.022834164,0.984375,
